Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.76814E-3,31.526762979,0.257664542,0.008483034,0.05,0
1.82618E-3,31.89190931,0.263890553,0.008283433,0.05,0
1.82836E-3,32.074745213,0.264121814,0.008183633,0.05,0
1.8396E-3,32.258704807,0.265314404,0.008083832,0.05,0
1.87595E-3,32.631602467,0.269146593,0.007884232,0.05,0
1.89341E-3,32.820943722,0.270972867,0.007784431,0.05,0
1.90285E-3,33.011228807,0.27195627,0.007684631,0.05,0
2.02319E-3,33.413597169,0.284265803,0.00748503,0.05,0
2.04763E-3,33.618359926,0.286715239,0.00738523,0.05,0
2.05278E-3,33.823637781,0.28722933,0.007285429,0.05,0
2.06325E-3,34.029962558,0.288271922,0.007185629,0.05,0
2.12561E-3,34.450567785,0.294420162,0.006986028,0.1,0
2.17253E-3,34.667820478,0.298975319,0.006886228,0.1,0
2.18768E-3,34.88658853,0.300434182,0.006786427,0.1,0
2.23633E-3,35.110221874,0.305077311,0.006686627,0.1,0
2.30102E-3,35.340323916,0.311156018,0.006586826,0.1,0
2.33057E-3,35.573380518,0.31389721,0.006487026,0.1,0
2.3368E-3,35.807060938,0.314473193,0.006387226,0.1,0
2.33941E-3,36.041001799,0.314713375,0.006287425,0.15,0
2.37466E-3,36.278468276,0.31794828,0.006187625,0.15,0
2.39413E-3,36.517881418,0.319721375,0.006087824,0.15,0
2.40018E-3,36.757899732,0.320270713,0.005988024,0.15,0
2.47433E-3,37.246932506,0.32692969,0.005788423,0.15,0
2.50918E-3,37.497850825,0.330015321,0.005688623,0.15,0
2.53151E-3,37.751001372,0.331976567,0.005588822,0.15,0
2.54313E-3,38.005314205,0.332993218,0.005489022,0.15,0
2.57782E-3,38.263096036,0.336009231,0.005389222,0.15,0
2.5922E-3,38.522316182,0.337251745,0.005289421,0.15,0
2.69893E-3,38.792209378,0.34632856,0.005189621,0.15,0
2.76439E-3,39.068648264,0.35177332,0.00508982,0.2,0
2.80578E-3,39.349226281,0.355169716,0.00499002,0.2,0
2.87096E-3,39.6363224,0.360446633,0.00489022,0.2,0
2.95784E-3,39.932105943,0.367346969,0.004790419,0.2,0
2.96887E-3,40.228993155,0.368212958,0.004690619,0.2,0
3.01501E-3,40.530494121,0.371807591,0.004590818,0.2,0
3.23802E-3,40.854296398,0.388621554,0.004491018,0.2,0
3.34291E-3,41.188587663,0.396222325,0.004391218,0.2,0
3.59515E-3,41.548102741,0.41374934,0.004291417,0.25,0
3.72935E-3,41.921037369,0.422665659,0.004191617,0.3,0
