taxa,shapefile present,n occurences,date downloaded,Family,BONAP ID,Group
astragalus_paysonii,shape,25,Wed Jan 28 17:33:06 2015,Leguminosae,BP001957,10
astragalus_siliceus,shape,25,Wed Jan 28 17:31:39 2015,Leguminosae,BP002012,10
baptisia_calycosa,shape,25,Wed Jan 28 17:42:28 2015,Leguminosae,BP002285,10
dalea_tentaculoides,shape,25,Wed Jan 28 19:47:11 2015,Leguminosae,BP006112,10
galactia_canescens,shape,25,Wed Jan 28 21:04:28 2015,Leguminosae,BP008713,10
hoffmannseggia_repens,shape,25,Wed Jan 28 21:33:10 2015,Leguminosae,BP009830,10
prosopis_reptans,shape,25,Thu Jan 29 01:17:00 2015,Leguminosae,BP016375,10
psorothamnus_kingii,shape,25,Thu Jan 29 01:18:58 2015,Leguminosae,BP016509,10
trifolium_polymorphum,shape,25,Thu Jan 29 03:21:25 2015,Leguminosae,BP020318,10
acacia_wrightii,shape,26,Thu Jan 29 04:48:56 2015,Leguminosae,BP018492,10
amorpha_schwerinii,shape,26,Wed Jan 28 17:01:47 2015,Leguminosae,BP000878,10
astragalus_ampullarius,shape,26,Wed Jan 28 17:23:34 2015,Leguminosae,BP001734,10
astragalus_cerussatus,shape,26,Wed Jan 28 17:25:26 2015,Leguminosae,BP001780,10
astragalus_cymboides,shape,26,Wed Jan 28 17:26:43 2015,Leguminosae,BP001812,10
astragalus_pardalinus,shape,26,Wed Jan 28 17:32:59 2015,Leguminosae,BP001953,10
astragalus_troglodytus,shape,26,Wed Jan 28 17:37:05 2015,Leguminosae,BP002045,10
astragalus_umbraticus,shape,26,Wed Jan 28 17:37:14 2015,Leguminosae,BP002048,10
cercidium_texanum,shape,26,Thu Jan 29 04:45:24 2015,Leguminosae,BP014211,10
crotalaria_ochroleuca,shape,26,Wed Jan 28 19:25:20 2015,Leguminosae,BP005387,10
lupinus_culbertsonii,shape,26,Wed Jan 28 22:49:42 2015,Leguminosae,BP011925,10
lupinus_shockleyi,shape,26,Wed Jan 28 22:48:37 2015,Leguminosae,BP012010,10
nissolia_wislizeni,shape,26,Wed Jan 28 23:38:35 2015,Leguminosae,BP013528,10
oxyrhynchus_volubilis,shape,26,Wed Jan 28 23:53:17 2015,Leguminosae,BP014023,10
thermopsis_macrophylla,shape,26,Thu Jan 29 03:05:33 2015,Leguminosae,BP019961,10
vicia_pannonica,shape,26,Thu Jan 29 03:41:26 2015,Leguminosae,BP020904,10
astragalus_asymmetricus,shape,27,Wed Jan 28 17:24:05 2015,Leguminosae,BP001749,10
astragalus_hamiltonii,shape,27,Wed Jan 28 17:28:53 2015,Leguminosae,BP001858,10
astragalus_perianus,shape,27,Wed Jan 28 17:31:56 2015,Leguminosae,BP001960,10
astragalus_ripleyi,shape,27,Wed Jan 28 17:34:35 2015,Leguminosae,BP001992,10
dalea_obovata,shape,27,Wed Jan 28 19:46:20 2015,Leguminosae,BP006097,10
hoffmannseggia_oxycarpa,shape,27,Wed Jan 28 21:32:37 2015,Leguminosae,BP009829,10
mimosa_hystricina,shape,27,Wed Jan 28 23:19:21 2015,Leguminosae,BP012827,10
aeschynomene_paniculata,shape,28,Wed Jan 28 16:41:54 2015,Leguminosae,BP000325,10
astragalus_striatiflorus,shape,28,Wed Jan 28 17:36:00 2015,Leguminosae,BP002023,10
cologania_pallida,shape,28,Wed Jan 28 19:16:13 2015,Leguminosae,BP004891,10
cytisus_multiflorus,shape,28,Wed Jan 28 19:43:42 2015,Leguminosae,BP006038,10
dalea_hallii,shape,28,Wed Jan 28 19:45:36 2015,Leguminosae,BP006083,10
desmanthus_glandulosus,shape,28,Wed Jan 28 19:49:14 2015,Leguminosae,BP006305,10
orophaca_aretioides,shape,28,Wed Jan 28 23:48:11 2015,Leguminosae,BP001741,10
peteria_scoparia,shape,28,Thu Jan 29 00:11:45 2015,Leguminosae,BP014897,10
vachellia_cornigera,shape,28,Thu Jan 29 03:32:47 2015,Leguminosae,BP020641,10
vicia_floridana,shape,28,Thu Jan 29 03:39:20 2015,Leguminosae,BP020891,10
astragalus_peckii,shape,29,Wed Jan 28 17:33:07 2015,Leguminosae,BP001958,10
dalea_tenuis,shape,29,Wed Jan 28 19:47:26 2015,Leguminosae,BP006114,10
astragalus_breweri,shape,30,Wed Jan 28 17:24:48 2015,Leguminosae,BP001769,10
astragalus_terminalis,shape,30,Wed Jan 28 17:27:47 2015,Leguminosae,BP002031,10
desmanthus_acuminatus,shape,30,Wed Jan 28 19:53:08 2015,Leguminosae,BP006301,10
desmodium_ochroleucum,shape,30,Wed Jan 28 19:51:42 2015,Leguminosae,BP006342,10
indigofera_hendecaphylla,shape,30,Wed Jan 28 21:48:12 2015,Leguminosae,BP010230,10
lupinus_chamissonis,shape,30,Thu Jan 29 05:30:54 2015,Leguminosae,BP011916,10
mimosa_emoryana,shape,30,Wed Jan 28 23:18:32 2015,Leguminosae,BP012825,10
senna_pilosior,shape,30,Thu Jan 29 02:24:05 2015,Leguminosae,BP018519,10
amorpha_georgiana,shape,31,Wed Jan 28 16:59:43 2015,Leguminosae,BP000869,10
astragalus_brandegeei,shape,31,Wed Jan 28 17:24:40 2015,Leguminosae,BP001766,10
astragalus_proximus,shape,31,Wed Jan 28 17:33:55 2015,Leguminosae,BP001974,10
astragalus_recurvus,shape,31,Thu Jan 29 04:55:03 2015,Leguminosae,BP001986,10
astragalus_simplicifolius,shape,31,Thu Jan 29 04:55:17 2015,Leguminosae,BP002013,10
astragalus_williamsii,shape,31,Wed Jan 28 17:38:03 2015,Leguminosae,BP021417,10
calopogonium_galactioides,shape,31,Wed Jan 28 18:39:32 2015,Leguminosae,BP003097,10
clitoria_ternatea,shape,31,Wed Jan 28 19:05:38 2015,Leguminosae,BP004812,10
galactia_marginalis,shape,31,Wed Jan 28 21:01:40 2015,Leguminosae,BP008719,10
phaseolus_ritensis,shape,31,Thu Jan 29 00:31:34 2015,Leguminosae,BP015121,10
trifolium_virginicum,shape,31,Thu Jan 29 03:24:24 2015,Leguminosae,BP020371,10
vicia_lathyroides,shape,31,Thu Jan 29 03:39:53 2015,Leguminosae,BP020895,10
astragalus_atropubescens,shape,32,Wed Jan 28 17:24:18 2015,Leguminosae,BP001751,10
astragalus_cyaneus,shape,32,Wed Jan 28 17:26:39 2015,Leguminosae,BP001811,10
astragalus_limnocharis,shape,32,Wed Jan 28 17:30:23 2015,Leguminosae,BP001895,10
astragalus_magdalenae,shape,32,Wed Jan 28 17:31:01 2015,Leguminosae,BP001904,10
astragalus_misellus,shape,32,Wed Jan 28 17:27:27 2015,Leguminosae,BP001914,10
astragalus_pulsiferae,shape,32,Wed Jan 28 17:34:05 2015,Leguminosae,BP001978,10
astragalus_titanophilus,shape,32,Wed Jan 28 17:36:33 2015,Leguminosae,BP002037,10
hosackia_alamosana,shape,32,Wed Jan 28 21:31:39 2015,Leguminosae,BP009890,10
lupinus_kuschei,shape,32,Wed Jan 28 22:51:16 2015,Leguminosae,BP021722,10
medicago_orbicularis,shape,32,Wed Jan 28 23:12:22 2015,Leguminosae,BP012473,10
medicago_praecox,shape,32,Wed Jan 28 23:14:17 2015,Leguminosae,BP012475,10
pediomelum_californicum,shape,32,Thu Jan 29 00:05:03 2015,Leguminosae,BP014433,10
vicia_leucophaea,shape,32,Thu Jan 29 03:40:08 2015,Leguminosae,BP020896,10
astragalus_mohavensis,shape,33,Wed Jan 28 17:31:33 2015,Leguminosae,BP001918,10
astragalus_monumentalis,shape,33,Wed Jan 28 17:31:40 2015,Leguminosae,BP001923,10
astragalus_nuttallii,shape,33,Wed Jan 28 17:32:20 2015,Leguminosae,BP001939,10
astragalus_pterocarpus,shape,33,Wed Jan 28 17:33:50 2015,Leguminosae,BP001976,10
desmanthus_leptophyllus,shape,33,Wed Jan 28 19:51:11 2015,Leguminosae,BP006308,10
lathyrus_odoratus,shape,33,Wed Jan 28 22:16:52 2015,Leguminosae,BP011017,10
trifolium_douglasii,shape,33,Thu Jan 29 04:35:02 2015,Leguminosae,BP020300,10
trifolium_plumosum,shape,33,Thu Jan 29 03:21:19 2015,Leguminosae,BP020346,10
astragalus_detritalis,shape,34,Thu Jan 29 04:54:21 2015,Leguminosae,BP001818,10
astragalus_mokiacensis,shape,34,Wed Jan 28 17:31:47 2015,Leguminosae,BP001919,10
astragalus_porrectus,shape,34,Wed Jan 28 17:33:38 2015,Leguminosae,BP001970,10
astragalus_soxmaniorum,shape,34,Wed Jan 28 17:35:40 2015,Leguminosae,BP002017,10
centrosema_arenicola,shape,34,Wed Jan 28 18:46:58 2015,Leguminosae,BP004182,10
cicer_arietinum,shape,34,Wed Jan 28 19:01:20 2015,Leguminosae,BP004514,10
dalea_scariosa,shape,34,Wed Jan 28 19:47:10 2015,Leguminosae,BP006110,10
galega_officinalis,shape,34,Wed Jan 28 21:05:09 2015,Leguminosae,BP008737,10
lathyrus_delnorticus,shape,34,Wed Jan 28 22:13:45 2015,Leguminosae,BP011000,10
lupinus_adsurgens,shape,34,Wed Jan 28 22:47:04 2015,Leguminosae,BP011885,10
lupinus_sierrae-blancae,shape,34,Wed Jan 28 22:53:42 2015,Leguminosae,BP012011,10
rhynchosia_michauxii,shape,34,Thu Jan 29 01:44:15 2015,Leguminosae,BP017071,10
tephrosia_lindheimeri,shape,34,Thu Jan 29 03:03:54 2015,Leguminosae,BP019796,10
astragalus_castaneiformis,shape,35,Wed Jan 28 17:25:02 2015,Leguminosae,BP001777,10
astragalus_vallaris,shape,35,Wed Jan 28 17:37:29 2015,Leguminosae,BP002052,10
caesalpinia_crista,shape,35,Wed Jan 28 18:09:10 2015,Leguminosae,BP002923,10
lupinus_minimus,shape,35,Wed Jan 28 22:49:10 2015,Leguminosae,BP011975,10
neptunia_oleracea,shape,35,Wed Jan 28 23:36:44 2015,Leguminosae,BP013480,10
thermopsis_fraxinifolia,shape,35,Thu Jan 29 06:00:18 2015,Leguminosae,BP019959,10
astragalus_alvordensis,shape,36,Wed Jan 28 17:23:12 2015,Leguminosae,BP001729,10
astragalus_mulfordiae,shape,36,Wed Jan 28 17:31:43 2015,Leguminosae,BP001924,10
astragalus_nidularius,shape,36,Wed Jan 28 17:30:47 2015,Leguminosae,BP001933,10
astragalus_pictiformis,shape,36,Wed Jan 28 17:33:22 2015,Leguminosae,BP001962,10
astragalus_saurinus,shape,36,Wed Jan 28 17:34:50 2015,Leguminosae,BP001998,10
astragalus_tweedyi,shape,36,Wed Jan 28 17:36:55 2015,Leguminosae,BP002046,10
dalea_gattingeri,shape,36,Wed Jan 28 19:45:27 2015,Leguminosae,BP006078,10
lupinus_apertus,shape,36,Wed Jan 28 22:47:56 2015,Leguminosae,BP011897,10
melilotus_altissimus,shape,36,Wed Jan 28 23:09:09 2015,Leguminosae,BP012579,10
orophaca_tridactylica,shape,36,Thu Jan 29 04:38:31 2015,Leguminosae,BP002044,10
phaseolus_leptostachyus,shape,36,Thu Jan 29 00:25:41 2015,Leguminosae,BP015115,10
stylosanthes_viscosa,shape,36,Thu Jan 29 02:51:08 2015,Leguminosae,BP019530,10
trifolium_lappaceum,shape,36,Thu Jan 29 04:34:55 2015,Leguminosae,BP020320,10
amorpha_paniculata,shape,37,Wed Jan 28 17:01:04 2015,Leguminosae,BP000876,10
astragalus_egglestonii,shape,37,Wed Jan 28 17:27:15 2015,Leguminosae,BP001829,10
astragalus_oocalycis,shape,37,Wed Jan 28 17:32:37 2015,Leguminosae,BP001944,10
astragalus_woodruffii,shape,37,Thu Jan 29 04:55:38 2015,Leguminosae,BP002063,10
desmodium_lindheimeri,shape,37,Wed Jan 28 19:51:08 2015,Leguminosae,BP006335,10
lotus_tenuis,shape,37,Thu Jan 29 04:25:24 2015,Leguminosae,BP011843,10
oxytropis_huddelsonii,shape,37,Wed Jan 28 23:52:07 2015,Leguminosae,BP021761,10
tephrosia_rugelii,shape,37,Thu Jan 29 03:02:17 2015,Leguminosae,BP019801,10
tephrosia_thurberi,shape,37,Thu Jan 29 03:04:32 2015,Leguminosae,BP019803,10
trifolium_latifolium,shape,37,Thu Jan 29 03:18:33 2015,Leguminosae,BP020321,10
trifolium_striatum,shape,37,Thu Jan 29 03:23:35 2015,Leguminosae,BP020363,10
aeschynomene_virginica,shape,38,Wed Jan 28 16:42:26 2015,Leguminosae,BP000329,10
alysicarpus_ovalifolius,shape,38,Wed Jan 28 16:54:32 2015,Leguminosae,BP000746,10
astragalus_malacoides,shape,38,Wed Jan 28 17:31:09 2015,Leguminosae,BP001905,10
astragalus_microcystis,shape,38,Thu Jan 29 04:54:48 2015,Leguminosae,BP001910,10
astragalus_wardii,shape,38,Wed Jan 28 17:37:46 2015,Leguminosae,BP002055,10
crotalaria_micans,shape,38,Wed Jan 28 19:24:47 2015,Leguminosae,BP005386,10
lens_culinaris,shape,38,Wed Jan 28 22:27:37 2015,Leguminosae,BP011101,10
lupinus_croceus,shape,38,Thu Jan 29 05:30:57 2015,Leguminosae,BP011924,10
oxytropis_podocarpa,shape,38,Wed Jan 28 23:52:54 2015,Leguminosae,BP014042,10
vicia_benghalensis,shape,38,Thu Jan 29 03:37:38 2015,Leguminosae,BP020885,10
zapoteca_media,shape,38,Thu Jan 29 03:49:19 2015,Leguminosae,BP021297,10
astragalus_coccineus,shape,39,Wed Jan 28 17:26:05 2015,Leguminosae,BP001793,10
astragalus_ensiformis,shape,39,Thu Jan 29 04:54:24 2015,Leguminosae,BP001832,10
calliandra_conferta,shape,39,Wed Jan 28 18:06:42 2015,Leguminosae,BP002983,10
chamaecrista_lineata,shape,39,Wed Jan 28 18:52:14 2015,Leguminosae,BP004285,10
dalea_feayi,shape,39,Thu Jan 29 05:08:03 2015,Leguminosae,BP006072,10
dalea_foliosa,shape,39,Wed Jan 28 19:45:20 2015,Leguminosae,BP006075,10
rhynchosia_cinerea,shape,39,Thu Jan 29 01:41:26 2015,Leguminosae,BP017066,10
astragalus_eastwoodiae,shape,40,Wed Jan 28 17:27:11 2015,Leguminosae,BP001828,10
astragalus_pachypus,shape,40,Wed Jan 28 17:32:52 2015,Leguminosae,BP001950,10
astragalus_puniceus,shape,40,Wed Jan 28 17:34:12 2015,Leguminosae,BP001979,10
astragalus_sesquiflorus,shape,40,Wed Jan 28 17:35:17 2015,Leguminosae,BP002007,10
astragalus_solitarius,shape,40,Wed Jan 28 17:35:33 2015,Leguminosae,BP002015,10
marina_calycosa,shape,40,Wed Jan 28 22:59:48 2015,Leguminosae,BP012391,10
astragalus_acutirostris,shape,41,Wed Jan 28 17:22:48 2015,Leguminosae,BP001719,10
astragalus_sheldonii,shape,41,Wed Jan 28 17:35:21 2015,Leguminosae,BP002008,10
centrosema_sagittatum,shape,41,Wed Jan 28 18:47:00 2015,Leguminosae,BP004184,10
lespedeza_leptostachya,shape,41,Wed Jan 28 22:20:18 2015,Leguminosae,BP011237,10
lupinus_sabinianus,shape,41,Wed Jan 28 22:53:31 2015,Leguminosae,BP012005,10
albizia_niopoides,shape,42,Thu Jan 29 04:03:40 2015,Leguminosae,BP000524,10
astragalus_eurekensis,shape,42,Wed Jan 28 17:27:42 2015,Leguminosae,BP001837,10
baptisia_simplicifolia,shape,42,Wed Jan 28 17:43:49 2015,Leguminosae,BP002292,10
chamaecrista_deeringiana,shape,42,Wed Jan 28 18:50:08 2015,Leguminosae,BP004280,10
psorothamnus_schottii,shape,42,Thu Jan 29 01:20:14 2015,Leguminosae,BP016512,10
senna_didymobotrya,shape,42,Thu Jan 29 02:20:27 2015,Leguminosae,BP018503,10
trifolium_beckwithii,shape,42,Thu Jan 29 06:00:56 2015,Leguminosae,BP020282,10
trifolium_howellii,shape,42,Thu Jan 29 03:17:43 2015,Leguminosae,BP020313,10
trifolium_macraei,shape,42,Thu Jan 29 03:18:49 2015,Leguminosae,BP020325,10
astragalus_andersonii,shape,43,Wed Jan 28 17:23:32 2015,Leguminosae,BP001735,10
astragalus_bourgovii,shape,43,Wed Jan 28 17:24:40 2015,Leguminosae,BP001765,10
dalea_lasiathera,shape,43,Wed Jan 28 19:45:54 2015,Leguminosae,BP006088,10
galactia_microphylla,shape,43,Wed Jan 28 21:02:29 2015,Leguminosae,BP008720,10
lupinus_obtusilobus,shape,43,Wed Jan 28 22:48:21 2015,Leguminosae,BP011982,10
rhynchosia_americana,shape,43,Thu Jan 29 01:46:51 2015,Leguminosae,BP017065,10
trifolium_attenuatum,shape,43,Thu Jan 29 03:14:06 2015,Leguminosae,BP020278,10
trifolium_lemmonii,shape,43,Thu Jan 29 03:18:52 2015,Leguminosae,BP020323,10
astragalus_michauxii,shape,44,Wed Jan 28 17:31:13 2015,Leguminosae,BP001908,10
colutea_arborescens,shape,44,Thu Jan 29 05:04:44 2015,Leguminosae,BP004902,10
galactia_floridana,shape,44,Wed Jan 28 21:01:29 2015,Leguminosae,BP008716,10
leucaena_retusa,shape,44,Wed Jan 28 22:26:23 2015,Leguminosae,BP011269,10
senna_ligustrina,shape,44,Thu Jan 29 02:21:59 2015,Leguminosae,BP018509,10
sophora_tomentosa,shape,44,Thu Jan 29 02:40:43 2015,Leguminosae,BP019051,10
astragalus_howellii,shape,45,Wed Jan 28 17:29:01 2015,Leguminosae,BP001866,10
astragalus_naturitensis,shape,45,Wed Jan 28 17:31:48 2015,Leguminosae,BP001927,10
desmanthus_obtusus,shape,45,Wed Jan 28 19:51:14 2015,Leguminosae,BP006309,10
lathyrus_angulatus,shape,45,Wed Jan 28 22:19:03 2015,Leguminosae,BP010993,10
lupinus_subcarnosus,shape,45,Wed Jan 28 22:53:52 2015,Leguminosae,BP012015,10
mimosa_rupertiana,shape,45,Thu Jan 29 04:26:13 2015,Leguminosae,BP012836,10
astragalus_rattanii,shape,46,Wed Jan 28 17:34:20 2015,Leguminosae,BP001984,10
astragalus_straturensis,shape,46,Wed Jan 28 17:35:55 2015,Leguminosae,BP002022,10
galactia_mollis,shape,46,Wed Jan 28 21:02:34 2015,Leguminosae,BP008721,10
mimosa_latidens,shape,46,Thu Jan 29 05:34:37 2015,Leguminosae,BP012828,10
mimosa_pellita,shape,46,Wed Jan 28 23:21:04 2015,Leguminosae,BP012832,10
pediomelum_aromaticum,shape,46,Thu Jan 29 00:19:35 2015,Leguminosae,BP014432,10
pomaria_melanosticta,shape,46,Thu Jan 29 01:04:47 2015,Leguminosae,BP016132,10
thermopsis_villosa,shape,46,Thu Jan 29 06:00:30 2015,Leguminosae,BP019966,10
alysicarpus_vaginalis,shape,47,Wed Jan 28 16:56:51 2015,Leguminosae,BP000748,10
amorpha_nitens,shape,47,Wed Jan 28 17:00:54 2015,Leguminosae,BP000874,10
astragalus_lutosus,shape,47,Wed Jan 28 17:30:50 2015,Leguminosae,BP001901,10
astragalus_pinonis,shape,47,Wed Jan 28 17:33:26 2015,Leguminosae,BP001963,10
indigofera_trita,shape,47,Wed Jan 28 21:48:46 2015,Leguminosae,BP010241,10
rhynchosia_edulis,shape,47,Thu Jan 29 01:43:07 2015,Leguminosae,BP017069,10
trifolium_andinum,shape,47,Thu Jan 29 03:13:48 2015,Leguminosae,BP020275,10
hosackia_stipularis,shape,48,Thu Jan 29 05:30:28 2015,Leguminosae,BP009897,10
trifolium_glomeratum,shape,48,Thu Jan 29 03:17:02 2015,Leguminosae,BP020307,10
astragalus_villosus,shape,49,Wed Jan 28 17:37:38 2015,Leguminosae,BP002054,10
desmodium_retinens,shape,49,Wed Jan 28 19:52:26 2015,Leguminosae,BP006348,10
astragalus_diaphanus,shape,50,Wed Jan 28 17:26:53 2015,Leguminosae,BP001819,10
astragalus_jejunus,shape,50,Wed Jan 28 17:29:47 2015,Leguminosae,BP001879,10
thermopsis_mollis,shape,50,Thu Jan 29 03:05:36 2015,Leguminosae,BP019962,10
abrus_precatorius,shape,51,Wed Jan 28 16:32:20 2015,Leguminosae,BP000038,10
astragalus_minthorniae,shape,51,Wed Jan 28 17:31:25 2015,Leguminosae,BP001913,10
astragalus_tener,shape,51,Thu Jan 29 04:13:40 2015,Leguminosae,BP002028,10
astragalus_tennesseensis,shape,51,Wed Jan 28 17:36:25 2015,Leguminosae,BP002029,10
lathyrus_tingitanus,shape,51,Wed Jan 28 22:19:01 2015,Leguminosae,BP011030,10
lupinus_angustiflorus,shape,51,Wed Jan 28 22:47:48 2015,Leguminosae,BP011894,10
rhynchosia_cytisoides,shape,51,Thu Jan 29 01:42:34 2015,Leguminosae,BP017067,10
cassia_grandis,shape,52,Wed Jan 28 18:15:50 2015,Leguminosae,BP003870,10
lupinus_onustus,shape,52,Wed Jan 28 22:52:22 2015,Leguminosae,BP011984,10
lupinus_pachylobus,shape,52,Wed Jan 28 22:52:17 2015,Leguminosae,BP011987,10
orophaca_hyalina,shape,52,Thu Jan 29 04:38:32 2015,Leguminosae,BP001869,10
desmodium_intortum,shape,53,Wed Jan 28 19:51:02 2015,Leguminosae,BP006333,10
lespedeza_texana,shape,53,Wed Jan 28 22:25:37 2015,Leguminosae,BP011241,10
lupinus_odoratus,shape,53,Wed Jan 28 22:52:16 2015,Leguminosae,BP011983,10
astragalus_caricinus,shape,54,Wed Jan 28 17:25:17 2015,Leguminosae,BP001775,10
baptisia_perfoliata,shape,54,Wed Jan 28 17:43:39 2015,Leguminosae,BP002291,10
caesalpinia_bonduc,shape,54,Wed Jan 28 18:26:35 2015,Leguminosae,BP002921,10
crotalaria_lanceolata,shape,54,Wed Jan 28 19:24:14 2015,Leguminosae,BP005384,10
dalea_exigua,shape,54,Wed Jan 28 19:45:13 2015,Leguminosae,BP006070,10
desmodium_psilocarpum,shape,54,Wed Jan 28 19:52:24 2015,Leguminosae,BP006346,10
lathyrus_sphaericus,shape,54,Wed Jan 28 22:18:13 2015,Leguminosae,BP011026,10
oxytropis_multiceps,shape,54,Thu Jan 29 05:36:56 2015,Leguminosae,BP014038,10
trifolium_barbigerum,shape,54,Thu Jan 29 03:14:08 2015,Leguminosae,BP020280,10
acacia_sphaerocephala,shape,55,Thu Jan 29 04:11:26 2015,Leguminosae,BP020647,10
astragalus_musiniensis,shape,55,Thu Jan 29 04:13:24 2015,Leguminosae,BP001926,10
astragalus_palmeri,shape,55,Wed Jan 28 17:33:12 2015,Leguminosae,BP001951,10
lotus_pedunculatus,shape,55,Wed Jan 28 22:38:55 2015,Leguminosae,BP011844,10
lupinus_variicolor,shape,55,Wed Jan 28 22:54:22 2015,Leguminosae,BP012027,10
baptisia_lecontei,shape,56,Wed Jan 28 17:43:08 2015,Leguminosae,BP002288,10
dalea_emarginata,shape,56,Wed Jan 28 19:44:54 2015,Leguminosae,BP006068,10
desmodium_barbatum,shape,56,Wed Jan 28 19:48:09 2015,Leguminosae,BP006316,10
hoita_orbicularis,shape,56,Wed Jan 28 21:34:02 2015,Leguminosae,BP009834,10
lupinus_ammophilus,shape,56,Wed Jan 28 22:47:35 2015,Leguminosae,BP011891,10
trifolium_stoloniferum,shape,56,Thu Jan 29 03:23:28 2015,Leguminosae,BP020362,10
astragalus_albulus,shape,57,Thu Jan 29 04:53:55 2015,Leguminosae,BP001725,10
astragalus_casei,shape,57,Wed Jan 28 17:24:55 2015,Leguminosae,BP001776,10
astragalus_spaldingii,shape,57,Wed Jan 28 17:35:44 2015,Leguminosae,BP002018,10
lathyrus_tuberosus,shape,57,Wed Jan 28 22:19:15 2015,Leguminosae,BP011032,10
astragalus_lindheimeri,shape,58,Wed Jan 28 17:30:41 2015,Leguminosae,BP001896,10
astragalus_piutensis,shape,58,Wed Jan 28 17:33:27 2015,Leguminosae,BP001965,10
genista_tinctoria,shape,58,Thu Jan 29 05:18:29 2015,Leguminosae,BP008895,10
psoralea_simplex,shape,58,Thu Jan 29 05:38:03 2015,Leguminosae,BP013824,10
astragalus_obcordatus,shape,59,Wed Jan 28 17:32:20 2015,Leguminosae,BP001941,10
astragalus_cobrensis,shape,60,Thu Jan 29 04:54:10 2015,Leguminosae,BP001792,10
astragalus_pauperculus,shape,60,Wed Jan 28 17:33:04 2015,Leguminosae,BP001956,10
astragalus_pomonensis,shape,60,Wed Jan 28 17:33:35 2015,Leguminosae,BP001969,10
dalea_flavescens,shape,60,Wed Jan 28 19:45:19 2015,Leguminosae,BP006074,10
dalea_lachnostachys,shape,60,Wed Jan 28 19:45:44 2015,Leguminosae,BP006085,10
lupinus_hirsutissimus,shape,60,Wed Jan 28 22:50:55 2015,Leguminosae,BP011948,10
lupinus_oreganus,shape,60,Wed Jan 28 22:52:24 2015,Leguminosae,BP011985,10
aeschynomene_viscidula,shape,61,Wed Jan 28 16:42:19 2015,Leguminosae,BP000330,10
astragalus_nudisiliquus,shape,61,Wed Jan 28 17:32:05 2015,Leguminosae,BP001935,10
bauhinia_variegata,shape,61,Wed Jan 28 17:43:58 2015,Leguminosae,BP002327,10
dalea_phleoides,shape,61,Wed Jan 28 19:46:30 2015,Leguminosae,BP006099,10
lathyrus_littoralis,shape,61,Wed Jan 28 22:15:58 2015,Leguminosae,BP011013,10
lupinus_nevadensis,shape,61,Wed Jan 28 22:52:09 2015,Leguminosae,BP011980,10
astragalus_bolanderi,shape,62,Wed Jan 28 17:24:38 2015,Leguminosae,BP001764,10
astragalus_salmonis,shape,62,Wed Jan 28 17:34:58 2015,Leguminosae,BP001997,10
chapmannia_floridana,shape,62,Wed Jan 28 18:57:58 2015,Leguminosae,BP004309,10
desmodium_fernaldii,shape,62,Wed Jan 28 19:49:20 2015,Leguminosae,BP006324,10
oxytropis_mertensiana,shape,62,Wed Jan 28 23:52:45 2015,Leguminosae,BP021763,10
oxytropis_riparia,shape,62,Wed Jan 28 23:53:02 2015,Leguminosae,BP014043,10
senna_pumilio,shape,62,Thu Jan 29 02:24:12 2015,Leguminosae,BP018520,10
lespedeza_thunbergii,shape,63,Wed Jan 28 22:27:29 2015,Leguminosae,BP011234,10
psorothamnus_thompsoniae,shape,63,Thu Jan 29 01:20:46 2015,Leguminosae,BP016515,10
aeschynomene_rudis,shape,64,Wed Jan 28 16:42:08 2015,Leguminosae,BP000327,10
astragalus_duchesnensis,shape,64,Wed Jan 28 17:27:11 2015,Leguminosae,BP001827,10
dalea_cylindriceps,shape,64,Wed Jan 28 19:44:52 2015,Leguminosae,BP006067,10
desmodium_arizonicum,shape,64,Wed Jan 28 19:48:05 2015,Leguminosae,BP006315,10
lathyrus_aphaca,shape,64,Wed Jan 28 22:12:48 2015,Leguminosae,BP010994,10
lupinus_truncatus,shape,64,Wed Jan 28 22:54:15 2015,Leguminosae,BP012024,10
amorpha_californica,shape,65,Wed Jan 28 16:58:45 2015,Leguminosae,BP000865,10
astragalus_neglectus,shape,65,Thu Jan 29 04:54:54 2015,Leguminosae,BP001928,10
astragalus_pubentissimus,shape,65,Wed Jan 28 17:33:57 2015,Leguminosae,BP001977,10
dalea_lumholtzii,shape,65,Wed Jan 28 19:46:04 2015,Leguminosae,BP006090,10
indigofera_sphaerocarpa,shape,65,Wed Jan 28 21:48:31 2015,Leguminosae,BP010236,10
