Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.51731E-3,25.37777998,0.498892355,0.020236582,0.227074236,0
2.52605E-3,25.630384909,0.49975926,0.020138821,0.227074236,0
2.54712E-3,25.885096684,0.501835724,0.02004106,0.231441048,0
2.5482E-3,26.139917111,0.501942341,0.019943298,0.23580786,0
2.54943E-3,26.394860173,0.502062627,0.019845537,0.240174672,0
2.5522E-3,26.650080239,0.502334106,0.019747776,0.244541485,0
2.55393E-3,26.905473546,0.502503743,0.019650015,0.248908297,0
2.55717E-3,27.161190772,0.502820611,0.019552253,0.253275109,0
2.55756E-3,27.416946276,0.50285803,0.019454492,0.257641921,0
2.55877E-3,27.672822866,0.502976358,0.019356731,0.257641921,0
2.56338E-3,27.929161023,0.5034269,0.01925897,0.262008734,0
2.56755E-3,28.185916116,0.503833176,0.019161208,0.266375546,0
2.57014E-3,28.442929795,0.504084816,0.019063447,0.270742358,0
2.57388E-3,28.700317925,0.504448756,0.018965686,0.270742358,0
2.58647E-3,28.958965399,0.505668844,0.018867925,0.27510917,0
2.58875E-3,29.217840269,0.505888512,0.018770163,0.279475983,0
2.60207E-3,29.478047103,0.507171295,0.018672402,0.283842795,0
2.64123E-3,29.742169941,0.510904423,0.018574641,0.288209607,0
2.64222E-3,30.006392324,0.510998582,0.018476879,0.292576419,0
2.64661E-3,30.271052837,0.511412577,0.018379118,0.292576419,0
2.65692E-3,30.536744819,0.512384464,0.018281357,0.292576419,0
2.66295E-3,30.803039812,0.512950855,0.018183596,0.292576419,0
2.67451E-3,31.070491017,0.514033178,0.018085834,0.296943231,0
2.68066E-3,31.338556534,0.514606277,0.017988073,0.296943231,0
2.68215E-3,31.60677173,0.514745709,0.017890312,0.301310044,0
2.68372E-3,31.875143885,0.514891838,0.017792551,0.305676856,0
2.69999E-3,32.145142793,0.516401171,0.017694789,0.310043668,0
2.72756E-3,32.417898895,0.518938015,0.017597028,0.31441048,0
2.74143E-3,32.692041746,0.520203903,0.017499267,0.318777293,0
2.75224E-3,32.967265267,0.52118578,0.017401506,0.318777293,0
2.75336E-3,33.24260173,0.521288165,0.017303744,0.318777293,0
2.75417E-3,33.518018757,0.521361171,0.017205983,0.323144105,0
2.75543E-3,33.793561618,0.521475158,0.017108222,0.327510917,0
2.75862E-3,34.069423652,0.521764034,0.01701046,0.331877729,0
2.76315E-3,34.345739015,0.522173735,0.016912699,0.336244541,0
2.76323E-3,34.622062237,0.52218083,0.016814938,0.340611354,0
2.76489E-3,34.898551046,0.522330301,0.016717177,0.344978166,0
2.76853E-3,35.175404487,0.522659117,0.016619415,0.349344978,0
2.76941E-3,35.452345287,0.522737826,0.016521654,0.35371179,0
2.77426E-3,35.729771164,0.52317441,0.016423893,0.358078603,0
2.7809E-3,36.007860891,0.523770602,0.016326132,0.362445415,0
2.79294E-3,36.287155361,0.524848759,0.01622837,0.366812227,0
2.80014E-3,36.567169548,0.525490528,0.016130609,0.371179039,0
2.80309E-3,36.847478651,0.525753003,0.016032848,0.375545852,0
2.80592E-3,37.128070812,0.526004652,0.015935087,0.379912664,0
2.82421E-3,37.410492133,0.527624421,0.015837325,0.384279476,0
2.82531E-3,37.693023249,0.527721295,0.015739564,0.388646288,0
2.82746E-3,37.975769564,0.527911055,0.015641803,0.3930131,0
2.86533E-3,38.26230268,0.531225419,0.015544041,0.397379913,0
2.8807E-3,38.550372766,0.5325574,0.01544628,0.397379913,0
